Unnamed: 0,Title,Price,Area,Category,Size,Bedrooms,Bathrooms,Price_Category,Price_per_sqft
6488,"Maxim Citylight, Sentul nr Sentul Point Sky Awani Full Loan Cashback",289000,SENTUL,Apartments,856,2,2,Low,337.61682242990656
6489,"HOT!!! [Renovated + Free Hold] Duplex Sri Suajaya Condominium, Sentul",380000,SENTUL,Apartments,1533,5,2,Low,247.87997390737118
6490,Sentul Village Desa sentul,500000,SENTUL,Apartments,948,3,2,Low,527.4261603375527
6491,"Renovated Limited / Pangsapuri Sentul Utara Apartment, Sentul Gombak",230000,SENTUL,Apartments,725,3,2,Low,317.2413793103448
6492,Below Market 29% | Duplex The Capers Sentul East 1925sf Freehold,1060000,SENTUL,Apartments,1925,4,4,Low,550.6493506493506
6493,[COMPLETING Q2 2022] SENTUL NEW CONDO 1200sf 2Carpark 300m to LRT KL,640000,SENTUL,Apartments,1200,4,2,Low,533.3333333333334
6494,Sentul Freehold Condo Direct to Duke 2 Highway !!! 5KM to KLCC,290000,SENTUL,Apartments,700,2,2,Low,414.2857142857143
6495,RM120K RENOVATED BELOW MARKET VALUE CONDO Anjung Villa Sentul,529000,SENTUL,Apartments,1202,3,2,Low,440.09983361064894
6496,KL SentulPoint 2021 Completed Condo 2R2B HOC Package 0% Down/SPA/MOT,313000,SENTUL,Apartments,313000,2,2,Low,1.0
6497,KL Completed Rm380k FREEHOLD 1R1B Free All Legals MOT 5 Tier Security,383000,SENTUL,Apartments,689,1,1,Low,555.878084179971
6498,FreeHold KL Sentul Completed Condo 2Room1Bath Booking Rm1000 to Movein,313000,SENTUL,Apartments,700,2,1,Low,447.14285714285717
6499,"1 sentul condo, kuala lumpur for sale",650000,SENTUL,Apartments,1355,4,2,Low,479.7047970479705
6500,"1 sentul condo, kuala lumpur for sale",550000,SENTUL,Apartments,1066,3,2,Low,515.9474671669793
6501,CANTIK RENOVATED Sentul Utama Condominium Dato Senu Kuala Lumpur,320000,SENTUL,Apartments,879,3,2,Low,364.05005688282137
6502,Desa Sentul Serviced Apartment Freehold Strata Title Sentul,500000,SENTUL,Apartments,948,3,2,Low,527.4261603375527
6503,Maxim Citylights Sentul SPECIALIST FEWS UNIT Kl City Low Down Payment,309000,SENTUL,Apartments,856,2,2,Low,360.98130841121497
6504,[ HIGH ROI FOR INVEST ] Pangsapuri Sentul Utama Taman Sentul Utama,199000,SENTUL,Apartments,678,3,1,Low,293.51032448377583
6505,Rumawip Sentul KL 850sqft 3R2B Free MOT Free Register 100% Full Loan,300000,SENTUL,Apartments,850,3,2,Low,352.94117647058823
6506,KL Sentul Rumawip FULL LOAN FREE REGISTER FREE MOT,300000,SENTUL,Apartments,850,3,2,Low,352.94117647058823
6507,New Condo At Sentul Low Density,410000,SENTUL,Apartments,950,3,2,Low,431.57894736842104
6508,"NICE VIEW Sri Suajaya Condominium, Sentul, Kuala Lumpur",360000,SENTUL,Apartments,1095,3,2,Low,328.7671232876712
6509,FULL LOAN Sentul Village 948sf FREEHOLD EXTRA Partly Batu Caves View,425000,SENTUL,Apartments,948,3,2,Low,448.3122362869198
6510,"[Booking RM1,000] Pangsapuri Sentul Utama, Sentul with STRATA TITLE",190000,SENTUL,Apartments,678,3,1,Low,280.23598820059
6511,Melur Apartment Sentul LRT,345000,SENTUL,Apartments,1007,3,2,Low,342.6017874875869
6512,Sentul Utama Condo 850sf KL Below Market Sentul FULL LOAN,300000,SENTUL,Apartments,877,3,2,Low,342.0752565564424
6513,"Well Kept & Reno / Pangsapuri Sentul Utara Apartment, Sentul Gombak",238000,SENTUL,Apartments,725,3,2,Low,328.2758620689655
6514,Bayu Sentul [Corner | 2 Car Park] Sentul | Jalan Ipoh,530000,SENTUL,Apartments,1363,3,2,Low,388.8481291269259
6515,Menara Orkid Condo 850SF 3r2b Bandar Baru Sentul,270000,SENTUL,Apartments,850,3,2,Low,317.6470588235294
6516,Rumawip Sentul KL 850sqft 3R2B 1CP Low Density KLCC,300000,SENTUL,Apartments,850,3,2,Low,352.94117647058823
6517,Maxim Citylights 1095sqft 2room 2bathroom Near Skyawani,400000,SENTUL,Apartments,1095,3,2,Low,365.29680365296804
6518,Maxim Citylights 1009sqft 3room 2bathroom Near Skyawani,350000,SENTUL,Apartments,1009,3,2,Low,346.8780971258672
6519,【ONLY RM 200 Booking】Sentul Freehold 2 Carpark 3R BIG BALCONY. HOC,440000,SENTUL,Apartments,958,3,2,Low,459.2901878914405
6520,1 Sentul 1081sf 3r2b Klcc View Near Sentul Point,490000,SENTUL,Apartments,1081,3,2,Low,453.2839962997225
6521,Rica residence readyin 2carpark c skymeridian sentul village free MOT,570000,SENTUL,Apartments,990,3,2,Low,575.7575757575758
6522,"(GREAT LOCATION),Maxim Citylight, Sentul Perdana, Sentul,Kuala Lumpur",450000,SENTUL,Apartments,1009,3,2,Low,445.98612487611496
6523,"The Capers, Fennel 1381sqft 4R4B near LRT Sentul [FOR SALE]",810000,SENTUL,Apartments,1381,4,4,Low,586.5314989138305
6524,(WALKING DISTANCE TO LRT) Melur Apartment Sentul,395000,SENTUL,Apartments,1025,3,2,Low,385.3658536585366
6525,"[CORNER UNIT] Rafflesia Condominium, Sentul, Kuala Lumpur",550000,SENTUL,Apartments,1231,4,3,Low,446.7912266450041
6526,RENOVATED CANTIK Sentul Utama Condominium Dato Senu Kuala Lumpur,320000,SENTUL,Apartments,878,3,2,Low,364.4646924829157
6527,Maxim Citylight Sentul KL With Extra Parking,320000,SENTUL,Apartments,856,2,2,Low,373.8317757009346
6528,KL Freehold Walking Distance Mrt2/Ktm Free SPA/MOT Legals,380000,SENTUL,Apartments,689,1,1,Low,551.5239477503628
6529,"[FREEHOLD & RENOVATE] Pelangi Condo, Tmn Pelangi, Sentul",460000,SENTUL,Apartments,1266,3,2,Low,363.349131121643
6530,"Tamarind Sentul East / Freehold Corner / Lock, Stock & Barrel Give All",670000,SENTUL,Apartments,1345,4,3,Low,498.14126394052045
6531,KL New Freehold Condo Rm418k 3Room2Bath With Luxury Facilities,418000,SENTUL,Apartments,418000,3,2,Low,1.0
6532,Rumawip Sentul 850sqft 3R2B 100% loan Free MOT Free Register KL,300000,SENTUL,Apartments,850,3,2,Low,352.94117647058823
6533,KL Sentul Rumawip FREE REGISTER FREE MOT100% LOAN 850SF 3R2B,300000,SENTUL,Apartments,850,3,2,Low,352.94117647058823
6534,Rica Residence Freehold Free Legal/Walking to KTM & LRT/Sentul Setapak,379800,SENTUL,Apartments,689,1,1,Low,551.233671988389
6535,Rica residence face the fennel skymeridian readyin freehold Lowdensity,380000,SENTUL,Apartments,990,3,2,Low,383.83838383838383
6536,{Below Market Value + Zero Downpayment} Luxury Condo in KL,372888,SENTUL,Apartments,650,2,2,Low,573.6738461538462
6537,Sentul Point Service Apartment Jalan Sentul Perdana freehold,348300,SENTUL,Apartments,850,3,2,Low,409.7647058823529
6538,"[FREEHOLD NEW CONDO] Sentul Point, Sentul KL",350000,SENTUL,Apartments,743,2,2,Low,471.06325706594885
6539,{MCO Package + Special Rebate + Zero Downpayment} Condo in KL,451888,SENTUL,Apartments,808,3,2,Low,559.2673267326733
6540,Sentul Point Freehold 2room Developer Unit Free all legal fees Sentul,326800,SENTUL,Apartments,743,2,2,Low,439.8384925975774
6541,Minest Residence Freehold 4room with 2 carpark only 486k Sentul KL,486800,SENTUL,Apartments,1050,3,3,Low,463.6190476190476
6542,"Cheapest in KL, Freehold, 3 Room 2 Bath, 1.5k Instalment, Free 2 CP",368000,SENTUL,Apartments,1000,3,2,Low,368.0
6543,The Saffron [Fully Furnish| Low Denst]Sentul | Jalan Ipoh,650000,SENTUL,Apartments,1001,3,2,Low,649.3506493506494
6544,FULLY FURNISHED | Anjung Villa Condominium Bandar Baru Sentul,560000,SENTUL,Apartments,1202,3,2,Low,465.8901830282862
6545,Anjung villa condominium /sentul,520000,SENTUL,Apartments,1202,3,2,Low,432.61231281198
6546,Rica Sentul 2 Bedrooms for Sales - 200m Walking Distance to MRT2,479000,SENTUL,Apartments,657,2,1,Low,729.0715372907154
6547,"FULL Loan 110%, Sentul Village Condominium KL",480000,SENTUL,Apartments,948,3,2,Low,506.32911392405066
6548,"Full Loan 110% Sentul Village, 0% Down Payment, KL, Sentul Point",420000,SENTUL,Apartments,948,4,2,Low,443.0379746835443
6549,KL Sentul - 100% LOAN | Low Interest Rate 2.9% | Low Density,300000,SENTUL,Apartments,850,3,2,Low,352.94117647058823
6550,"Sentul Condo cheap, below market value for sale",330000,SENTUL,Apartments,877,3,2,Low,376.28278221208666
6551,"MENARA ORKID, BANDAR BARU SENTUL KUALA LUMPUR [ 838sq.ft ]",229500,SENTUL,Apartments,838,3,2,Low,273.86634844868735
6552,Villa Angkasa Sentul,250000,SENTUL,Apartments,750,2,1,Low,333.3333333333333
6553,Sri Suajaya Condominium (For Sale),365000,SENTUL,Apartments,1095,3,2,Low,333.3333333333333
6554,"Corner Unit! Menara Orkid Apartment, Sentul, KL Walking to LRT",258000,SENTUL,Apartments,850,3,2,Low,303.52941176470586
6555,"[New Completed Condo] Sentul Point Condo, Sentul, KL, Freehold, KWSP",390000,SENTUL,Apartments,700,2,1,Low,557.1428571428571
6556,.💥JUAL RUGI💥🔥350k je ! Maxim Citylight Sentul KL Sky Awani,350000,SENTUL,Apartments,1009,3,2,Low,346.8780971258672
6557,.💥JUAL RUGI💥🔥400k je ! Maxim Citylight Sentul KL Sky Awani,400000,SENTUL,Apartments,1095,3,2,Low,365.29680365296804
6558,Renovated Facing KLCC Pangsapuri Sentul Utara Kuala Lumpur LRT Sentul,200000,SENTUL,Apartments,560,2,1,Low,357.14285714285717
6559,Pangsapuri Mawar Apartment 850sqft Sentul KL BELOW MV 100%FULL LOAN,299000,SENTUL,Apartments,850,3,2,Low,351.7647058823529
6560,Pangsapuri Sentul Utama (FLEXIBLE DEPOSIT NEGOTIABLE),199000,SENTUL,Apartments,678,3,1,Low,293.51032448377583
6561,Apartment Near LRT for Sale,340000,SENTUL,Apartments,1005,3,2,Low,338.30845771144277
6562,Sentul Rumawip 850sf FREE Register FREE MOT 100% LAST 30 UNIT,300000,SENTUL,Apartments,850,3,2,Low,352.94117647058823
6563,Minest Residence [ FREEHOLD] 4Bedroom 3Bathroom 2-3car park,510000,SENTUL,Apartments,1050,4,3,Low,485.7142857142857
6564,[HOC] Sentul Point FreeHold Completed Condo 2021 2Room 2Bath -Free MOT,327000,SENTUL,Apartments,743,2,2,Low,440.1076716016151
6565,FREEHOLD SENTUL POINT-Completed Project-2room2bath-Free MOT,340000,SENTUL,Apartments,743,2,2,Low,457.6043068640646
6566,Sentul Point Suite Apartment 850 SF 3r2b,348300,SENTUL,Apartments,850,3,2,Low,409.7647058823529
6567,0% Downpayment SENTUL MAXIM CITYLIGHTS Sentul 856sqft [ BELOW MARKET ],290000,SENTUL,Apartments,856,2,2,Low,338.78504672897196
6568,Menara Orkid Condo Bandar Baru Sentul KL Near to UTC Sentul,268000,SENTUL,Apartments,838,3,2,Low,319.8090692124105
6569,Mah Sing M centura [MOVE IN SOON] Freehold [only RM500 to own],488000,SENTUL,Apartments,850,3,2,Low,574.1176470588235
6570,Murah Maxim CityLights condo sentul,310000,SENTUL,Apartments,856,2,2,Low,362.14953271028037
6571,Apartment Melur Bandar Baru Sentul With Fully Furnished And Renovated,450000,SENTUL,Apartments,1082,3,2,Low,415.89648798521256
6572,"[ BELOW MV ] Anjung Villa Condominium, Bandar Baru Sentul",529000,SENTUL,Apartments,1202,3,2,Low,440.09983361064894
6573,FreeHold Sentul Point 2Room2Bath Rm347k Free SPA/MOT/LegalsFee/Booking,3470000,SENTUL,Apartments,743,2,2,Low,4670.255720053836
6574,"The Capers, Fennel 5R5B2CP near LRT Sentul [FOR SALE]",1300000,SENTUL,Apartments,2049,5,5,Low,634.4558321132259
6575,"The Capers, Fennel 4R4B2CP near LRT Sentul [FOR SALE]",820000,SENTUL,Apartments,1381,4,4,Low,593.7726285300507
6576,"The Capers, Fennel 4R5B2CP near LRT Sentul [FOR SALE]",1050000,SENTUL,Apartments,1567,4,5,Low,670.0701978302488
6577,Sentul Rumawip KL 850sqft FREE register & Mot 100% Loan Limited Units,300000,SENTUL,Apartments,850,3,2,Low,352.94117647058823
6578,"Flat bandar baru sentul . middle floor , fully reno",228000,SENTUL,Apartments,530,2,1,Low,430.188679245283
6579,2021KL HOC Completed FreeHold Project 2Room2Bath Fre SPA/MOT,349000,SENTUL,Apartments,743,2,2,Low,469.7173620457604
6580,Sentul Utara Apartment 758sf LEASEHOLD Sentul 100%LOAN RENOVATED,230000,SENTUL,Apartments,758,3,2,Low,303.43007915567284
6581,BOOKING 1K ! FLEXIBLE DEPOSIT | Flat Sentul Utama Dato Senu Sentul,210000,SENTUL,Apartments,678,3,1,Low,309.7345132743363
6582,Condo facing swimming pool and genting view,410000,SENTUL,Apartments,1130,3,2,Low,362.83185840707966
6583,STRATA READY | NEGO~Pangsapuri Sentul Utama~Taman Sentul Utama~Sentul,199000,SENTUL,Apartments,678,3,1,Low,293.51032448377583
6584,"Villa Angsana Condo, Sentul (FREEHOLD BELOW MV)",410000,SENTUL,Apartments,1130,3,2,Low,362.83185840707966
6585,"Rafflesia Condo, Sentul, KL [3 Min Walk to LRT Sentul Timur ]",600000,SENTUL,Apartments,1231,4,3,Low,487.408610885459
6586,Sentul utama condominium sentul kl,360000,SENTUL,Apartments,877,3,2,Low,410.4903078677309
6587,MCO Special Package Mah Sing M arisa [RM500 only to own] free Furnish,289000,SENTUL,Apartments,500,1,1,Low,578.0
6588,Below market Sentul Point Suite For Sale,348300,SENTUL,Apartments,850,3,2,Low,409.7647058823529
6589,"Suajaya condo, sentul [nice unit]",330000,SENTUL,Apartments,973,3,2,Low,339.1572456320658
6590,SENTUL UTAMA Condominium [ TINGKAT 7 / 0% DOWN PAYMENT SCHEME ],300000,SENTUL,Apartments,877,3,2,Low,342.0752565564424
6591,SENTUL UTAMA Condominium [ 0% DOWN PAYMENT / 105% LOAN SCHEME ],300000,SENTUL,Apartments,1029,3,2,Low,291.5451895043732
6592,Sri Suajaya Condo at Sentul KL For Sale,268000,SENTUL,Apartments,973,3,2,Low,275.43679342240495
6593,KL 2021 New Condo 3Room2Bath Sentul/First Home BuyerKL,300000,SENTUL,Apartments,810,3,2,Low,370.3703703703704
6594,Sentul Rumawip KL 850sqft 3R2B PERCUMA daftar & MOT 100% Loan 300 unit,300000,SENTUL,Apartments,850,3,2,Low,352.94117647058823
6595,"Reno & Limited / Pangsapuri Sentul Utara Apartment, Sentul Gombak",238000,SENTUL,Apartments,725,3,2,Low,328.2758620689655
6596,KL Sentul - 100% LOAN | 0% Downpayment | Low Interest Rate 2.9%,300000,SENTUL,Apartments,850,3,2,Low,352.94117647058823
6597,"[3km to KLCC]Good invvest in KL area,High teachnology&5G smart unit",208888,SENTUL,Apartments,300,1,1,Low,696.2933333333333
6598,Maxim citilightsentul 2 car park,358000,SENTUL,Apartments,850,2,2,Low,421.1764705882353
6599,RENOVATED Flat Sentul Utama Taman Dato Senu KL,210000,SENTUL,Apartments,678,3,2,Low,309.7345132743363
6600,Anjung Villa Condominium- Sentul,540000,SENTUL,Apartments,2002,3,2,Low,269.73026973026975
6601,BEST INVESTMENT DEKAT LRT Pangsapuri Sentul Utama,199000,SENTUL,Apartments,678,3,1,Low,293.51032448377583
6602,Maxim Citylight Sentul Below Market Price [ 1K BOOKING/0% D/Payment],330000,SENTUL,Apartments,856,2,2,Low,385.5140186915888
6603,Sri Suajaya Condo | Sentul | RENO | FREEHOLD | BELOW PRICE | 100% LOAN,355000,SENTUL,Apartments,1100,3,2,Low,322.72727272727275
6604,KL Sentul - 100% LOAN | 3Bilik & Balkoni | 0% Downpayment,300000,SENTUL,Apartments,850,3,2,Low,352.94117647058823
6605,Flat Taman SENTUL UTAMA,199000,SENTUL,Apartments,678,3,1,Low,293.51032448377583
6606,Condominium Sentul Utama KL sell below market value,300000,SENTUL,Apartments,874,3,2,Low,343.24942791762015
6607,Sentul Rumawip 850sqft 3R2B KL Percuma pendaftaran & MOT 100% Loan,300000,SENTUL,Apartments,850,3,2,Low,352.94117647058823
6608,KL Sentul-Low Density| 0% Downpayment| 10 unit Perfloor| Condo Concept,300000,SENTUL,Apartments,850,3,2,Low,352.94117647058823
6609,TERMURAH NEGO Pangsapuri Sentul Utama Taman Sentul Utama STRATA CANTIK,199000,SENTUL,Apartments,678,3,1,Low,293.51032448377583
6610,"Flat Sentul Utama, Taman Dato Senu, Sentul, Kuala Lumpur",210000,SENTUL,Apartments,678,3,1,Low,309.7345132743363
6611,"Jakel Condo Near HKL,500m MRT LRT Gaji 2700 1st Home Skim 2022 Move in",407000,SENTUL,Apartments,955,3,2,Low,426.1780104712042
6612,LOWER FLOOR | RENOVATED Flat Sentul Utama SESUAI UNTUK PELABURAN,220000,SENTUL,Apartments,678,3,1,Low,324.48377581120945
6613,Pangsapuri Melur Sentul near LRT,400000,SENTUL,Apartments,1061,3,2,Low,377.0028275212064
6614,High floor sentul village condominium access to duke highway,520000,SENTUL,Apartments,982,3,2,Low,529.5315682281059
6615,Fully furnished pelangi condo sentul access to duke,430000,SENTUL,Apartments,1223,3,2,Low,351.5944399018806
6616,Anjung villa sentul/klcc/jalan pahang /kl city centre,525000,SENTUL,Apartments,1202,3,2,Low,436.7720465890183
6617,Free 3 unit air-cond | fully reno | apartment mawar,350000,SENTUL,Apartments,870,3,2,Low,402.2988505747126
6618,1 sentul condominium jalan sentul pasar kuala lumpur,590000,SENTUL,Apartments,1081,3,2,Low,545.790934320074
6619,Apartment sentul point jalan ipoh jln ipoh access to duke,440000,SENTUL,Apartments,850,3,2,Low,517.6470588235294
6620,Anjung villa condominium sentul kuala lumpur,540000,SENTUL,Apartments,1202,3,2,Low,449.2512479201331
6621,Condominum sri suajay sentul access to duke gombak,380000,SENTUL,Apartments,980,3,2,Low,387.7551020408163
6622,Maxim Citylights Sentul KL For Sale,470000,SENTUL,Apartments,1009,2,3,Low,465.80773042616454
6623,Sentul Utama Condo 877sf 3r2b KL Nice Location 100%FULL LOAN+cashback,300000,SENTUL,Apartments,877,3,2,Low,342.0752565564424
6624,Sentul Point Suite RM489/psf,490000,SENTUL,Apartments,1001,3,2,Low,489.5104895104895
6625,Sentul Point Freehold 2room2bath Ready Move in Setapak KL,336800,SENTUL,Apartments,743,2,2,Low,453.29744279946163
6626,Sentul Utama Condo / 877sf/ Below Market / KL / Full Loan Can Arrange,300000,SENTUL,Apartments,877,3,2,Low,342.0752565564424
6627,Rumawip Sentul KL 850sqft 3R2B Free Register Free MOT 100% Loan,300000,SENTUL,Apartments,850,3,2,Low,352.94117647058823
6628,Flat bandar baru sentul . middle floor . fully reno . well maintain,228000,SENTUL,Apartments,560,2,1,Low,407.14285714285717
6629,Mah Sing M Arisa [POOL VIEW] FREEHOLD | Easy To OWN,289000,SENTUL,Apartments,500,1,1,Low,578.0
6630,KL Sentul - Low Density | 10 unit Perfloor | Condo Concept | 100% Loan,300000,SENTUL,Apartments,850,3,2,Low,352.94117647058823
6631,"( FACING KLCC / DEPAN LRT) Pangsapuri Melur, Sentul - Nearby Mawar",400000,SENTUL,Apartments,1061,3,2,Low,377.0028275212064
6632,FULL LOAN MURAH Flat Sentul Utama Taman Dato Senu Sentul,210000,SENTUL,Apartments,678,3,1,Low,309.7345132743363
6633,"Well kept pangsapuri mawar near melur rm1k booking only, full loan",300000,SENTUL,Apartments,1007,3,2,Low,297.91459781529295
6634,RICA Residence The Tamarind Sentul Kuala Lumpur,650000,SENTUL,Apartments,915,2,2,Low,710.3825136612022
6635,Pangsapuri Mawar Apartment Melur Anjung Villa Menara Orkid UTC Sentul,340000,SENTUL,Apartments,1007,3,2,Low,337.63654419066535
6636,"Below market sentul village , only rm1k booking, full loan",450000,SENTUL,Apartments,1054,3,2,Low,426.9449715370019
6637,"Pangsapuri Mawar for SALE, Bandar Baru Sentul",350000,SENTUL,Apartments,1080,3,2,Low,324.0740740740741
6638,House at Sentul Utama Condo for sale,360000,SENTUL,Apartments,877,3,2,Low,410.4903078677309
6639,"(KL VIEW)- Sentul Utama Condominium, Sentul KL",360000,SENTUL,Apartments,877,3,2,Low,410.4903078677309
6640,Sentul Utama Condo / 877sf/ Below Market / 100% Full Loan,300000,SENTUL,Apartments,877,3,2,Low,342.0752565564424
6641,"Bayu sentul condo below market,",420000,SENTUL,Apartments,1230,3,2,Low,341.4634146341463
6642,Rumahwip Sentul,300000,SENTUL,Apartments,850,3,2,Low,352.94117647058823
6643,KL Sentul - FULL LOAN | Low Density | 10 unit Perfloor | Condo Concept,300000,SENTUL,Apartments,850,3,2,Low,352.94117647058823
6644,Bayu sentul condo corner unit rm1k booking full loan,485000,SENTUL,Apartments,1363,3,2,Low,355.8327219369039
6645,Sentul Rumahwip Condominium,300000,SENTUL,Apartments,850,3,2,Low,352.94117647058823
6646,"[PALING MURAH] Sentul Utama Condominium, SENTUL KL",320000,SENTUL,Apartments,877,3,2,Low,364.88027366020526
6647,Rumawip Sentul KL 850sqft 3R2B Free Register 100% Loan Free MOT,300000,SENTUL,Apartments,850,3,2,Low,352.94117647058823
6648,"Flat bandar baru sentul , middle floor , walking distance to lrt . utc",228000,SENTUL,Apartments,560,2,1,Low,407.14285714285717
6649,"Sri Suajaya Condominium Sentul FREEHOLD 1,200sf Setapak GOMBAK",310000,SENTUL,Apartments,1200,3,2,Low,258.3333333333333
6650,Mawar Apartment - Sentul,350000,SENTUL,Apartments,1007,3,2,Low,347.56703078450846
6651,"CORNER UNIT & KLCC VIEW 1 Sentul Condominium 1,335 sqft 2 Car Park",570000,SENTUL,Apartments,1335,3,2,Low,426.96629213483146
6652,CorNeR UniT ThE TaMaRiND SeNTuL FREeHOLD FuLLY FURNIiSheD,600000,SENTUL,Apartments,1345,4,3,Low,446.09665427509293
6653,KL Sentul RM300K - FULL LOAN | 3R 2B with Balcony & Yard | Low Density,300000,SENTUL,Apartments,850,3,2,Low,352.94117647058823
6654,Cheapest Corner Renovated 1345sqft Tamarind Sentul East Kuala lumpur,600000,SENTUL,Apartments,1345,4,3,Low,446.09665427509293
6655,Sentul Utama Condominium,300000,SENTUL,Apartments,1029,4,3,Low,291.5451895043732
