Unnamed: 0,Title,Price,Area,Category,Size,Bedrooms,Bathrooms
5967,Walking distance LRT Cempaka Le Jardine Condo Pandan Indah,355000,PANDAN INDAH,Apartments,1000 sq.ft.,3,2
5968,Flat lembah maju pandan indah jalan pandan aman pandan indah tingkat4,105000,PANDAN INDAH,Apartments,572 sq.ft.,2,1
5969,NEGO BELOW MARKET Condo Nusa Mewah Bukit Pandan Ampang,330000,PANDAN INDAH,Apartments,865 sq.ft.,3,2
5970,Nuri Court Apartment pandan indah near LRT station kuala Lumpur,269000,PANDAN INDAH,Apartments,850 sq.ft.,3,2
5971,Direct Owner - Pandan Indah Apartment for sale,280000,PANDAN INDAH,Apartments,675 sq.ft.,1,1
5972,916 sf I STRATA TITLE I Sri Inai Apartment,280000,PANDAN INDAH,Apartments,916 sq.ft.,3,2
5973,Pandan Indah Shop Apartment Taman Muda [Good ROI] Ampang jalan Cempaka,175000,PANDAN INDAH,Apartments,625 sq.ft.,2,1
5974,All new refurbish renovated apartment taman lembah maju,195000,PANDAN INDAH,Apartments,698 sq.ft.,2,1
5975,"[Near LRT] Apartment TAMAN Cahaya, Ampang KLCC view",249000,PANDAN INDAH,Apartments,850 sq.ft.,3,2
5976,"Dahlia Apartment, Jalan Pandan Indah 23, Pandan Indah 55100 KL",300000,PANDAN INDAH,Apartments,829 sq.ft.,3,2
5977,"Pandan Puteri Condo For Sale, Pandan Indah",430000,PANDAN INDAH,Apartments,1010 sq.ft.,3,2
5978,"Pandan Villa Condominium, Pandan Indah, Near LRT, Speedmart",440000,PANDAN INDAH,Apartments,1623 sq.ft.,3,2
5979,FULLY FURNISH+LEVEL 2+CANTIK Apartment Nuri Court Pandan Indah KL,400000,PANDAN INDAH,Apartments,851 sq.ft.,3,2
5980,Aparment Tulip Ground Floor,390000,PANDAN INDAH,Apartments,904 sq.ft.,3,2
5981,"Dahlia Apartment, Pandan Indah, Duplex Unit, Level 1, Ampang",300000,PANDAN INDAH,Apartments,782 sq.ft.,3,2
5982,"[WALKING DISTANCE TO LRT] Dahlia Apartment, Pandan Indah, Ampang",280000,PANDAN INDAH,Apartments,782 sq.ft.,3,2
5983,Pandan Indah Low Floor Flat,168000,PANDAN INDAH,Apartments,695 sq.ft.,3,1
5984,EkoCheras New Condo (Walking distance MRT & Leisure Mall),300000,PANDAN INDAH,Apartments,860 sq.ft.,3,2
5985,Tingkat 3 | Shop Apartment Pandan Indah Ampang,165000,PANDAN INDAH,Apartments,786 sq.ft.,3,1
5986,"Axis residence pandan Indah, Ampang",380000,PANDAN INDAH,Apartments,740 sq.ft.,2,2
5987,"Le Jardine Condominium, Pandan Indah, Cempaka, Cheras",399000,PANDAN INDAH,Apartments,1050 sq.ft.,3,2
5988,[LRT] Fortune Heights Apartment A7 Taman Lambah Maju Ampang Jaya,195000,PANDAN INDAH,Apartments,669 sq.ft.,2,1
5989,[Level 2] FLAT PANDAN JAYA AMPANG NEAR LRT PANDAN INDAH,185000,PANDAN INDAH,Apartments,500 sq.ft.,2,1
5990,Nearby LRT. KL.Dahlia Court Pandan Indah Ampang,298000,PANDAN INDAH,Apartments,836 sq.ft.,3,2
5991,Duplex unit dahlia apartment dahlia pandan indah near lrt,275000,PANDAN INDAH,Apartments,782 sq.ft.,3,2
5992,Near Public Bank Pandan Indah Hospital Ampang,160000,PANDAN INDAH,Apartments,750 sq.ft.,3,1
5993,"Kedidi Apartment, walk to LRT Pandan Indah",293000,PANDAN INDAH,Apartments,861 sq.ft.,3,2
5994,[Near LRT Chempaka] Duplex Unit Bunga Raya Apartment / Hibiscus,285000,PANDAN INDAH,Apartments,915 sq.ft.,3,2
5995,Booking RM1000 Duplex like Landed House in KL HOT AREA,285000,PANDAN INDAH,Apartments,915 sq.ft.,3,2
5996,[HOT] Grandeur Tower Pandan Indah Walk To LRT Near Cempaka Cahaya MRR2,328000,PANDAN INDAH,Apartments,965 sq.ft.,3,2
5997,[Hot Area] KL Cheras-100% LOAN| Facing KL View| Selling Fast Property,300000,PANDAN INDAH,Apartments,850 sq.ft.,3,2
5998,Lembah Maju Apartment | Pandan Indah | Ampang | for sale,259000,PANDAN INDAH,Apartments,853 sq.ft.,3,2
5999,Pandan Villa Condominium at Pandan Indah,425000,PANDAN INDAH,Apartments,1200 sq.ft.,3,2
6000,Pandan Cahaya [LEVEL 1] Shop Apartment Near LRT [BEST BUY],188000,PANDAN INDAH,Apartments,625 sq.ft.,3,1
6001,"[0% DEPOSIT] Axis Residence, Pandan Indah, Ampang",340000,PANDAN INDAH,Apartments,739 sq.ft.,2,2
6002,"[CHEAP + NEAR TO LRT] Pandan Ria Apartment, Pandan Indah For Sale",190000,PANDAN INDAH,Apartments,650 sq.ft.,3,2
6003,"Nuri Court Apartment, Pandan Indah, Tingkat 3, Bumi lot",290000,PANDAN INDAH,Apartments,800 sq.ft.,3,2
6004,Beautiful Fully Furnished Renovated Nuri Court Apartment Pandan Indah,400000,PANDAN INDAH,Apartments,851 sq.ft.,3,2
6005,"1ST FLOOR Nuri Court Apartment, Pandan Indah, Ampang",310000,PANDAN INDAH,Apartments,800 sq.ft.,3,2
6006,"DUPLEX Sri Inai Apartment Pandan Indah, Ampang",280000,PANDAN INDAH,Apartments,916 sq.ft.,3,2
6007,Taman Lembah Maju 1st FloorFlat with 20k Reno,185000,PANDAN INDAH,Apartments,550 sq.ft.,2,1
6008,Dahlia Aparment near LRT at Pandan Indah,276000,PANDAN INDAH,Apartments,860 sq.ft.,3,2
6009,[DUPLEX RENO!!] Apartment Hibscus Pandan Indah Ampang Kuala Lumpur,290000,PANDAN INDAH,Apartments,915 sq.ft.,3,2
6010,[ Below Market Price ] Le Jardin Deluxe - Great Location,409000,PANDAN INDAH,Apartments,1020 sq.ft.,3,2
6011,Near lrt cempaka dahlia,275000,PANDAN INDAH,Apartments,782 sq.ft.,3,2
6012,"Pandan Indah Blok AB Next To SMK, Dewan MPAJ, Shops",150000,PANDAN INDAH,Apartments,650 sq.ft.,3,1
6013,Flat Pandan Jaya city centre KL near amenities,220000,PANDAN INDAH,Apartments,484 sq.ft.,2,1
6014,Renovated cantik condominium sentul utama kuala lumpur,320000,SENTUL,Apartments,877 sq.ft.,3,2
6015,"Sentul Point , Complete Project , 2 Room 1 Bath , Sentul Kl",313000,SENTUL,Apartments,700 sq.ft.,2,1
6016,Flat Sri Pangkor Sentul Pasar Kuala Lumpur For Sale,135000,SENTUL,Apartments,650 sq.ft.,2,1
6017,Panorama Residence Sentul (Reno/Partly Furnished/AC),410000,SENTUL,Apartments,1172 sq.ft.,3,2
6018,Maxim Citylights- (fully completed condo cash out above Rm50k++),350000,SENTUL,Apartments,1009 sq.ft.,3,2
6019,Maxim Citylights (fully completed condo cash out rm50k),355000,SENTUL,Apartments,1009 sq.ft.,3,2
6020,2 PARKING FREEHOLD The Tamarind Condominium Sentul 1400 sqft,660000,SENTUL,Apartments,1400 sq.ft.,4,3
6021,PALING BESAR FACING POOL Kondo Sentul Utama Kuala Lumpur LUAS 1029sqft,355000,SENTUL,Apartments,1029 sq.ft.,4,3
6022,KLCC VIEW Casa Idaman Jalan Ipoh For Sale,385000,SENTUL,Apartments,1007 sq.ft.,3,2
6023,"Freehold, Platinum Boulevard Residence, Sentul Boulevard 1600/monthly",398000,SENTUL,Apartments,960 sq.ft.,3,2
6024,"Maxim Citylights Luxury Apartment Sentul, Gombak,",360000,SENTUL,Apartments,850 sq.ft.,2,2
6025,TERMURAH CANTIK Sentul Utama Condominium Dato Senu Kuala Lumpur,320000,SENTUL,Apartments,879 sq.ft.,3,2
6026,"[BMV 1095sf w/balcony] Maxim Citylights Jalan Sentul Pasar, KL,Setapak",440000,SENTUL,Apartments,1095 sq.ft.,3,2
6027,"Sentul Utama Condo , Nice Scenery , Good Deal , Hot Area , Sentul KL",300000,SENTUL,Apartments,877 sq.ft.,3,2
6028,FOR SALE - Pangsapuri Mawar sentul,340000,SENTUL,Apartments,1007 sq.ft.,3,2
6029,"TERMURAH! Pangsapuri Mawar, Sentul Perdana, LRT Sentul Timur",319000,SENTUL,Apartments,1005 sq.ft.,3,2
6030,The Tamarind [Fully furnished| 2 car park] Sentul| Jalan Ipoh,660000,SENTUL,Apartments,1345 sq.ft.,3,3
6031,"The Saffron for SALE[Fully Renovated & Furnish]Sentul, Jalan Ipoh",600000,SENTUL,Apartments,1000 sq.ft.,3,2
6032,"Vistana Sentul Residence, Sentul Raya Boulevard 1600/monthly, Freehold",398000,SENTUL,Apartments,960 sq.ft.,3,2
6033,"The Saffron For Sales(Fully Renovated, FREEHOLD)Sentul | Jalan ipoh",620000,SENTUL,Apartments,1085 sq.ft.,3,2
6034,"Panorama resident[Renovated, Freehold]Sentul",400000,SENTUL,Apartments,1130 sq.ft.,3,2
6035,Sentul KL-Full Loan | Condo Concept | 10 unit perfloor | 300 unit only,300000,SENTUL,Apartments,850 sq.ft.,3,2
6036,SENTUL VILLAGE RESIDENCE ~ GOOD unit FOR SALE,430000,SENTUL,Apartments,948 sq.ft.,3,3
6037,LOW Density SAFETY Stay for FAMILY ~ SENTUL VILLAGE RESIDENCE,550000,SENTUL,Apartments,982 sq.ft.,3,2
6038,MAXIM CITYLIIGHTS SENTUL ~ Ada BALCONY FOR SALE,418800,SENTUL,Apartments,1095 sq.ft.,3,2
6039,Maxim Citylights Sentul KL 860sf BELOW MARKET FULL LOAN CHEAPEST EZ LO,290000,SENTUL,Apartments,860 sq.ft.,2,2
6040,(RUMAHWIP sentul RM500 ) Open to register,300000,SENTUL,Apartments,850 sq.ft.,3,2
6041,"Freehold, 2023 Residence, 3R2B 2Carpark 1550/Month, Near HKL KLCC",400000,SENTUL,Apartments,950 sq.ft.,3,2
6042,[Cash Rebate] KL Completed Freehold Condo-Walking Distance Mrt-Lrt-Ktm,399000,SENTUL,Apartments,689 sq.ft.,1,1
6043,[ FREEHOLD] Minest Residence-4bedroom 3bathroom 2-3 car park,510000,SENTUL,Apartments,1050 sq.ft.,4,3
6044,BOOKING 2K Villa Angkasa Sentul Untuk Dijual,290000,SENTUL,Apartments,786 sq.ft.,3,2
6045,"Flat bandar baru sentul . level 2 , near lrt and utc",198000,SENTUL,Apartments,560 sq.ft.,2,1
6046,Pangsapuri mawar . low floor . basic unit,310000,SENTUL,Apartments,1007 sq.ft.,3,2
6047,"Flat bandar baru sentul , walking distance to lrt and utc , fully reno",218000,SENTUL,Apartments,560 sq.ft.,2,1
6048,The Saffron | KLCC View | Sentul East | Tamarind The Fennel The Capers,590000,SENTUL,Apartments,1087 sq.ft.,3,2
6049,Sentul Rumawip KL 850sqft 3R2B Free Register 100% Loan Free MOT KLCC,300000,SENTUL,Apartments,850 sq.ft.,3,2
6050,1 Sentul Condominium KL,550000,SENTUL,Apartments,1335 sq.ft.,3,2
6051,"Bayu Sentul Condo Taman Dato Senu, 1K BOOKING FULL LOAN",485000,SENTUL,Apartments,1363 sq.ft.,3,2
6052,"Bayu Sentul near sentul point, sentul village, Full loan 1k Booking",430000,SENTUL,Apartments,1230 sq.ft.,3,2
6053,Panorama Residences sentul 1k booking fees full loan,400000,SENTUL,Apartments,1092 sq.ft.,3,2
6054,"Panorama residences Sentul, 1k Booking fees FULL Loan, Fully Renovated",450000,SENTUL,Apartments,1092 sq.ft.,3,2
6055,Menara orkid sentul non bumi below market rm1k booking full loan,288000,SENTUL,Apartments,838 sq.ft.,3,2
6056,Pangsapuri Mawar Sentul near lrt rm1k booking full loan below market,330000,SENTUL,Apartments,1007 sq.ft.,3,2
6057,Pangsapuri Mawar Apartment Sentul near Melur Rafflesia Sentulmas,350000,SENTUL,Apartments,1007 sq.ft.,3,2
6058,Sentul village corner unit rm1k booking full loan near maxim citylight,450000,SENTUL,Apartments,1054 sq.ft.,3,2
6059,Sentul Village Desa Sentul 1k booking full loan,420000,SENTUL,Apartments,948 sq.ft.,3,2
6060,"KL New Condo , 5 star Facilities , 0% Downpayment , Completed Freehold",403000,SENTUL,Apartments,689 sq.ft.,1,1
6061,"A Condominium Unit, Anjung Villa, Bandar Baru sentul, Kuala Lumpur",379080,SENTUL,Apartments,1194 sq.ft.,3,2
6062,Pangsapuri Sentul Mawar RENOVATED UNIT,410000,SENTUL,Apartments,1076 sq.ft.,3,2
6063,Sentul utama condo rm1k booking only with full loan.below market,345000,SENTUL,Apartments,853 sq.ft.,3,2
6064,"Sentul Utama Condo, 1k booking fees, Renovated Full loan",350000,SENTUL,Apartments,877 sq.ft.,2,2
6065,Sentul Freehold Condo Direct to DUKE Semi Furnish Near to MRT LRT KTM,410000,SENTUL,Apartments,958 sq.ft.,3,2
6066,Sentul point rm1k booking full loan below market rice,350000,SENTUL,Apartments,743 sq.ft.,2,2
6067,Pangsapuri Sentul Utara 752sf 3r2b Sentul 100%Full Loan+Cashback,230000,SENTUL,Apartments,752 sq.ft.,3,2
6068,Below MV Maxim Citylights Residences 2 Bedroom,308000,SENTUL,Apartments,856 sq.ft.,2,2
6069,Sentul Utama Condo 877sf 3r2b KL 100%LOAN Below Market RENOVATED,290000,SENTUL,Apartments,877 sq.ft.,3,2
6070,Impiana Sentul Bahagia 20x74 3 sty terrace houseSentul,1252000,SENTUL,Apartments,3082 sq.ft.,5,5
6071,"RENOVATED, PARTLY FURNISH Mawar Apartment Sentul, Kuala Lumpur",360000,SENTUL,Apartments,870 sq.ft.,3,2
6072,"An Apartment Unit, Pangsapuri Melur, Bandar Baru Sentul, Kuala Lumpur",288684,SENTUL,Apartments,1066 sq.ft.,3,2
6073,1K Deposit Full Loan Sentul Utama Kondo Tmn Dato Senu,369000,SENTUL,Apartments,877 sq.ft.,3,2
6074,[NEAR LRT] Apartment Mawar Sentul Perdana [STRATA READY],370000,SENTUL,Apartments,1007 sq.ft.,3,2
6075,1K Deposit Below Market Sri Suajaya Condo Sentul,360000,SENTUL,Apartments,1095 sq.ft.,3,2
6076,CANTIK RENOVATED Sentul Utama Condominium Dato Senu Kuala Lumpur,320000,SENTUL,Apartments,877 sq.ft.,3,2
6077,"[FREEGIFT] [MURAH] [LOW LEVEL] Mawar Apartment, Sentul",320000,SENTUL,Apartments,1005 sq.ft.,3,2
6078,"DEPAN LRT & BIG SIZE | Apartment Mawar, Sentul",320000,SENTUL,Apartments,1005 sq.ft.,3,2
6079,"[LRT+1005sqt] MAWAR APARTMENT, SENTUL, KL BIG SIZE 1005sqt",320000,SENTUL,Apartments,1005 sq.ft.,3,2
6080,END LOT BAYU SENTUL CONDOMINIUM Kuala Lumpur Klcc Ampang Town,650000,SENTUL,Apartments,1230 sq.ft.,3,2
6081,"[FREEHOLD, 1187SF] Sri Suajaya Condominium, Sentul, Kuala Lumpur",340000,SENTUL,Apartments,1187 sq.ft.,3,2
6082,Pangsapuri Mawar Sentul 3 Rooms For Sale near LRT Station,330000,SENTUL,Apartments,1007 sq.ft.,3,2
6083,"Sentul Utama Condominium, Sentul",295000,SENTUL,Apartments,877 sq.ft.,3,2
6084,"[below market RM128K ] Menara Orkid Apartment, Bandar Baru Sentul KL",232800,SENTUL,Apartments,850 sq.ft.,3,2
6085,Anjung Villa Condominium Bandar Baru Sentul Freehold 1202sqft Ground,540000,SENTUL,Apartments,1202 sq.ft.,3,2
6086,"Sri Suajaya Condominium, Sentul Freehold Non Bumi Level 18",380000,SENTUL,Apartments,980 sq.ft.,3,2
6087,Apartment Mawar 200m from LRT Sentul Timur Sentul 1005sqft,360000,SENTUL,Apartments,1005 sq.ft.,3,2
6088,Sentul Freehold Condo Direct ke Duke 2 Highway !!! 5km ke KLCC,290000,SENTUL,Apartments,700 sq.ft.,2,2
6089,"Sentul 2 Bedrooms, RM 1100 Installment Only !!! Good For Investment",290000,SENTUL,Apartments,700 sq.ft.,2,2
6090,"Sentul 3 Bedrooms, RM 1600 Installment Only !!! Kl City Area",396000,SENTUL,Apartments,1000 sq.ft.,3,2
6091,"CORNER LOT - Casa Idaman Condo, Sentul, KL",450000,SENTUL,Apartments,1181 sq.ft.,3,2
6092,Menara orkid bandar baru sentul,232800,SENTUL,Apartments,850 sq.ft.,3,2
6093,Condo Sentul utama at Taman Dato Senu,300000,SENTUL,Apartments,877 sq.ft.,3,2
6094,Pangsapuri Sentul Utara Sentul 570sf 2R1B 100% LOAN Cash Back LOW D/P,170000,SENTUL,Apartments,570 sq.ft.,2,1
6095,"Sentul Village, Sentul",420000,SENTUL,Apartments,948 sq.ft.,3,2
6096,"Sentul Village , Sentul",430000,SENTUL,Apartments,948 sq.ft.,3,2
6097,"Mawar Apartment, Sentul [ RM 1k booking fee ]",330000,SENTUL,Apartments,1007 sq.ft.,3,2
6098,[ 21% BELOW MV + CORNER FREEHOLD ] 1 Sentul Condominium Sentul KL 2 CP,550000,SENTUL,Apartments,1335 sq.ft.,3,2
6099,[ RENOVATED CANTIK ] Sentul Utama Condominium Sentul Kuala Lumpur,320000,SENTUL,Apartments,877 sq.ft.,3,2
6100,Sentul Point Block A Newly Completed Low Density,400000,SENTUL,Apartments,745 sq.ft.,2,2
6101,1 Sentul[Lowers in town]One Sentul,570000,SENTUL,Apartments,1355 sq.ft.,4,2
6102,1 Sentul[Lowers in town]One Sentul,510000,SENTUL,Apartments,1355 sq.ft.,4,2
6103,"RAFFLESIA CONDO [BELOW MARKET VALUE 1,063sqft] UTC, Sentul Timur",535000,SENTUL,Apartments,1231 sq.ft.,3,2
6104,"1 Sentul for SALES[Renovated]sentul, Batu cave, jalan ipoh",500000,SENTUL,Apartments,1355 sq.ft.,4,2
6105,Panorama resident condo[Lowest in Town] Sentul,410000,SENTUL,Apartments,1092 sq.ft.,3,2
6106,"Sentul Utama Condo, Sentul [ RM 1k Booking fee ]",345000,SENTUL,Apartments,853 sq.ft.,3,2
6107,Pangsapuri Mawar Apartment 1007sf Freehold Sentul WalkToLRT 100%LOAN,315000,SENTUL,Apartments,1007 sq.ft.,3,2
6108,"Reno & Limited Unit / Pangsapuri Sentul Utara Apartment, Sentul Gombak",230000,SENTUL,Apartments,725 sq.ft.,3,2
6109,"[Good investment] Pangsapuri Sri Pangkor, Sentul Kuala Lumpur",150000,SENTUL,Apartments,560 sq.ft.,2,1
6110,One maxim Sentul Pasar 2R2B 650sf Brand New 100%FulLoan,330000,SENTUL,Apartments,650 sq.ft.,2,2
6111,"Freehold Rica Sentul KL Rm500 Booking,Free Spa/Loan/mot 1room1bath",380000,SENTUL,Apartments,689 sq.ft.,1,1
6112,"Maxim Citylights Sentul, Setapak, Beside Duke Highway",330000,SENTUL,Apartments,856 sq.ft.,2,2
6113,Maxim Sentul with Affordable Price,350000,SENTUL,Apartments,1009 sq.ft.,3,2
6114,Rica residence 915sqf 2room developer unit walking to ktm/mrt sentul,566800,SENTUL,Apartments,915 sq.ft.,2,2
6115,Minest residence 4room freehold free 2 carpark & legal fee sentul KL,487600,SENTUL,Apartments,1050 sq.ft.,4,3
6116,"BUMI LOT | Condominium Mutiara Sentul, Kuala Lumpur",350000,SENTUL,Apartments,1226 sq.ft.,3,2
6117,Renovated unit Sentul Utama Condo,320000,SENTUL,Apartments,877 sq.ft.,3,2
6118,SUITE ONE MAXIM RESIDENCE SENTUL_Fully Furnished,500000,SENTUL,Apartments,819 sq.ft.,3,2
6119,TERMURAH FULL RENOVATED Sentul Utama Condominium Kuala Lumpur NEAR LRT,320000,SENTUL,Apartments,877 sq.ft.,3,2
6120,"MURAH | Pangsapuri Sentul Utama, Taman Sentul Utama",199000,SENTUL,Apartments,678 sq.ft.,3,1
6121,Casa idaman jalan ipoh sentul,280000,SENTUL,Apartments,1012 sq.ft.,3,2
6122,RENOVATED CHEAPEST Mawar Apartment NEAR LRT Sentul,360000,SENTUL,Apartments,870 sq.ft.,3,2
6123,Flat Fasa 3 Utk D Jual,230000,SENTUL,Apartments,560 sq.ft.,2,1
6124,One Maxim Service Residence Sentul For Sale,345000,SENTUL,Apartments,650 sq.ft.,2,2
6125,"FULL Loan 110%, Bayu Sentul Condominium KL, Near 1 Sentul",420000,SENTUL,Apartments,1230 sq.ft.,3,2
6126,"FULL Loan 110%, CORNER unit Bayu Sentul Condominium KL, near 1 Sentul",515000,SENTUL,Apartments,1360 sq.ft.,3,2
6127,"2 Car Park, Panorama Condo, Sentul",435000,SENTUL,Apartments,1100 sq.ft.,3,2
6128,Mawar apartment sentul,350000,SENTUL,Apartments,1007 sq.ft.,3,2
6129,Sentul Tamarind,660000,SENTUL,Apartments,1350 sq.ft.,4,3
6130,"Maxim Citylights [Balcony] [KLCC View] 2 Carparks Sentul, Setapak KL",410000,SENTUL,Apartments,1095 sq.ft.,3,2
6131,Sky Awani 2 Kampung Batu Muda Sentul,300000,SENTUL,Apartments,800 sq.ft.,3,2
6132,"Reflesia Condo Sentul [ Rumah Baru, Unit Besar ]",540000,SENTUL,Apartments,1231 sq.ft.,4,3
6133,100% LOAN MURAH LOW DEPOSIT SENTUL UTAMA Condo KUALA LUMPUR,290000,SENTUL,Apartments,877 sq.ft.,3,3
6134,BMV 30% | Casa Idaman Jalan Ipoh Sentul 1012sf,280000,SENTUL,Apartments,1012 sq.ft.,3,2
6135,"Flat Sri Pangkor, Bandar Baru Sentul, Kuala Lumpur",145000,SENTUL,Apartments,560 sq.ft.,2,1
6136,[[1335sqft > VIEW KLCC]] Condominium 1 Sentul Bandar Baru Sentul KL,550000,SENTUL,Apartments,1335 sq.ft.,3,2
6137,Sri Suajaya Condo Duplex Unit for sale,430000,SENTUL,Apartments,1500 sq.ft.,4,2
6138,One Maxim Sentul,400000,SENTUL,Apartments,800 sq.ft.,3,2
6139,"Condo Maxim Citylights, Sentul Perdana Kuala Lumpur",350000,SENTUL,Apartments,856 sq.ft.,2,2
6140,"[FREEHOLD|NEGOTIABLE|FULLY FURNISHED]The Capers Condominium, Sentul",750000,SENTUL,Apartments,1147 sq.ft.,3,2
6141,Rafflesia Sentul Condo For Sale near LRT Monorail KL City Jalan Ipoh,410000,SENTUL,Apartments,901 sq.ft.,3,2
6142,Sentul Utama Condo KL View,370000,SENTUL,Apartments,877 sq.ft.,3,2
6143,The Fennel Sentul 2+1 Partly Furnished Unit for Sale near LRT Station,720000,SENTUL,Apartments,1180 sq.ft.,3,2
6144,"Panorama residence sentul, freehold, kuala lumpur",410000,SENTUL,Apartments,1092 sq.ft.,3,2
6145,"Panorama residence sentul, freehold ,kuala lumpur",400000,SENTUL,Apartments,1092 sq.ft.,3,2
6146,Suite One Maxim Residence Sentul,500000,SENTUL,Apartments,819 sq.ft.,3,2
6147,"Menara Orkid - Bandar Baru Sentul [Market Price 270k, 95% Loan]",270000,SENTUL,Apartments,850 sq.ft.,3,2
6148,HOT area | Sri Suajaya Condo | Sentul | RENO | FREEHOLD | BELOW PRICE,350000,SENTUL,Apartments,1100 sq.ft.,3,2
6149,Panorama Residences Condo Sentul Taman Bullion Mewah,450000,SENTUL,Apartments,1092 sq.ft.,3,2
6150,Sentul New Condo 15 Mins To kLCC,417000,SENTUL,Apartments,950 sq.ft.,3,2
6151,1 Sentul[Lowers in town]One Sentul,520000,SENTUL,Apartments,1355 sq.ft.,4,2
6152,Mawar Apartment [Low Entry| 5 Min 2 LRT] Sentul | Jalan Ipoh,340000,SENTUL,Apartments,1007 sq.ft.,3,2
6153,The Tamarind FREEHOLD [Renovated| Unblock View] Sentul| Jalan Ipoh,630000,SENTUL,Apartments,1345 sq.ft.,4,3
6154,"Panorama resident condo[2 Car Park, Low entry] Sentul",400000,SENTUL,Apartments,1092 sq.ft.,3,2
6155,Menara orkid sentul,270000,SENTUL,Apartments,838 sq.ft.,3,2
6156,The Saffron | Renovated Fully furnish | Unblock KLCC View | LRT/ KTM,590000,SENTUL,Apartments,1087 sq.ft.,3,2
6157,Pangsapuri sentul utara sentul 570sf 2r1b semi fur full loan below mv,170000,SENTUL,Apartments,570 sq.ft.,2,1
6158,MURAH BERBALOI Mawar Apartment Sentul rumah berdekatan LRT,320000,SENTUL,Apartments,1005 sq.ft.,3,2
6159,Cheapest Condominium Facing KLCC in Sentul KL,438000,SENTUL,Apartments,950 sq.ft.,3,2
6160,HOT UNIT Maxim Citylight Condo Sentul,350000,SENTUL,Apartments,856 sq.ft.,2,2
6161,BERBALOI Maxim Citylight Condo Sentul,398000,SENTUL,Apartments,943 sq.ft.,2,2
6162,Mah Sing M centura [MOVE IN SOON] Freehold RM500 to own,450000,SENTUL,Apartments,850 sq.ft.,3,2
6163,Menara orkid sentul,250000,SENTUL,Apartments,838 sq.ft.,3,2
6164,Menara Orkid move in condition,275000,SENTUL,Apartments,838 sq.ft.,3,2
6165,Sentul Utama Condo | Deposit Rendah | Dato Senu Sentul,300000,SENTUL,Apartments,877 sq.ft.,3,2
6166,The Tamarind Condo _free Hold - High floor at Bandar Sentul,600000,SENTUL,Apartments,1345 sq.ft.,3,2
6167,Pangsapuri Mawar Sentul [Low Deposit][Full Loan] KL,330000,SENTUL,Apartments,1007 sq.ft.,3,2
6168,Strategic Location! Pelangi Condo Sentul,435000,SENTUL,Apartments,1223 sq.ft.,3,2
6169,Mawar Apartment [Low Deposit][Full Loan] Sentul KL,355000,SENTUL,Apartments,1007 sq.ft.,3,2
6170,[FREEHOLD] Villa Angkasa Sentul for sale,280000,SENTUL,Apartments,786 sq.ft.,3,2
6171,"Full Loan 110%, Sentul Village Condo, KL ",450000,SENTUL,Apartments,948 sq.ft.,3,2
6172,"Sentul Village, 0 Down Payment, Full Loan 110%, KL, Sentul Point",420000,SENTUL,Apartments,948 sq.ft.,4,2
6173,The Capers near LRT Sentul East Free Hold Condo Specialist Fennel KL,600000,SENTUL,Apartments,999 sq.ft.,4,3
6174,Sentul Utama Condominium Facing Swimming Pool,355000,SENTUL,Apartments,1029 sq.ft.,4,3
6175,[ SUPER DEAL ] 1 One Sentul Condo [ Full Loan ] Gombak | Jalan Ipoh,540000,SENTUL,Apartments,1335 sq.ft.,4,2
6176,Sentul Village Condo [Flexible Depo][Arrangement Viewing] Sentul,420000,SENTUL,Apartments,948 sq.ft.,3,2
6177,"Flat bandar baru sentul . near lrt and utc . level 2 , fully reno",220000,SENTUL,Apartments,560 sq.ft.,2,1
6178,The Capers near LRT Sentul East Free Hold Condo Specialist Fennel KL,999000,SENTUL,Apartments,1550 sq.ft.,3,3
6179,The Capers near LRT Sentul East Free Hold Condo Specialist Fennel KL,750000,SENTUL,Apartments,1381 sq.ft.,4,3
6180,"Flat bandar baru sentul . near lrt and utc , middle floor",200000,SENTUL,Apartments,560 sq.ft.,2,1
6181,[Fully Furnished] Ground Floor Anjung Villa Condo Bandar Baru Sentul,525000,SENTUL,Apartments,1200 sq.ft.,3,2
6182,Sentul Village [Low D/P][Full Loan] Sentul KL,450000,SENTUL,Apartments,948 sq.ft.,3,2
