area,building_type,building_nature,num_bath_rooms,num_bed_rooms,price,property_url,purpose,city,locality,address,id,relaxation_amenity_count,security_amenity_count,maintenance_or_cleaning_amenity_count,social_amenity_count,expendable_amenity_count,service_staff_amenity_count,unclassify_amenity_count,division,zone,price_per_sqft
850.0,Apartment,Residential,2.0,2.0,3315000.0,https://www.bproperty.com/en/property/details-2017606.html,Sale,Dhaka,Dakshin Khan,Unknown,bproperty-8321,1,1,1,1,3,2,3,Dhaka,Dakshin Khan,3900.0
1242.0,Apartment,Residential,3.0,3.0,6500000.0,https://www.bproperty.com/en/property/details-2015919.html,Sale,Dhaka,Mirpur,"Eastern Pallabi, Pallabi",bproperty-8324,3,1,1,1,4,1,3,Dhaka,Mirpur,5233.494363929147
1230.0,Apartment,Residential,2.0,3.0,7000000.0,https://www.bproperty.com/en/property/details-2021633.html,Sale,Dhaka,Dakshin Khan,Unknown,bproperty-8325,1,1,3,1,5,3,3,Dhaka,Dakshin Khan,5691.056910569106
1000.0,Apartment,Residential,2.0,2.0,4000000.0,https://www.bproperty.com/en/property/details-2019102.html,Sale,Dhaka,Joar Sahara,Unknown,bproperty-8326,1,1,2,1,4,2,4,Dhaka,Khilkhet,4000.0
1450.0,Apartment,Residential,3.0,3.0,9500000.0,https://www.bproperty.com/en/property/details-2018507.html,Sale,Dhaka,Ibrahimpur,Unknown,bproperty-8328,2,1,2,2,5,2,5,Dhaka,Mirpur,6551.724137931034
1395.0,Apartment,Residential,3.0,3.0,8500000.0,https://www.bproperty.com/en/property/details-2021556.html,Sale,Dhaka,Uttara,Sector 10,bproperty-8329,2,2,3,3,3,3,4,Dhaka,Uttara,6093.1899641577065
1150.0,Apartment,Residential,3.0,3.0,8000000.0,https://www.bproperty.com/en/property/details-2030062.html,Sale,Dhaka,Mirpur,East Kazipara,bproperty-8336,1,2,2,1,2,3,4,Dhaka,Mirpur,6956.521739130435
1450.0,Apartment,Residential,3.0,3.0,8000000.0,https://www.bproperty.com/en/property/details-2029944.html,Sale,Dhaka,Mirpur,"Pallabi Extension, Pallabi",bproperty-8337,1,1,1,2,4,1,5,Dhaka,Mirpur,5517.241379310345
1520.0,Apartment,Residential,4.0,3.0,7500000.0,https://www.bproperty.com/en/property/details-2023531.html,Sale,Dhaka,Uttara,Sector 10,bproperty-8341,5,2,3,2,3,1,4,Dhaka,Uttara,4934.210526315789
950.0,Apartment,Residential,2.0,2.0,4400000.0,https://www.bproperty.com/en/property/details-2038478.html,Sale,Dhaka,Mirpur,Kallyanpur,bproperty-8343,1,1,1,1,4,1,4,Dhaka,Mirpur,4631.578947368421
700.0,Apartment,Residential,2.0,2.0,2700000.0,https://www.bproperty.com/en/property/details-2038300.html,Sale,Dhaka,Mirpur,"Block B, Section 12",bproperty-8345,1,1,1,1,3,2,3,Dhaka,Mirpur,3857.142857142857
2019.0,Apartment,Residential,3.0,3.0,14100000.0,https://www.bproperty.com/en/property/details-2038533.html,Sale,Dhaka,Shyamoli,Unknown,bproperty-8347,1,2,1,1,4,2,4,Dhaka,Shyamoli,6983.655274888559
2000.0,Apartment,Residential,3.0,3.0,10000000.0,https://www.bproperty.com/en/property/details-2043293.html,Sale,Chattogram,Bakalia,"Rumghata, Dewan Bazar",bproperty-8351,1,3,1,1,2,1,3,Chattogram,Sub-district of Chattogram,5000.0
1550.0,Apartment,Residential,3.0,3.0,11600000.0,https://www.bproperty.com/en/property/details-2045734.html,Sale,Dhaka,Uttara,Sector 5,bproperty-8352,5,2,3,2,3,1,4,Dhaka,Uttara,7483.870967741936
1200.0,Apartment,Residential,2.0,3.0,5000000.0,https://www.bproperty.com/en/property/details-2046067.html,Sale,Dhaka,Shyamoli,Unknown,bproperty-8353,1,2,1,2,4,3,4,Dhaka,Shyamoli,4166.666666666667
1230.0,Apartment,Residential,2.0,3.0,4500000.0,https://www.bproperty.com/en/property/details-2051929.html,Sale,Dhaka,Mirpur,Ahmed Nagar,bproperty-8359,1,1,2,1,3,2,3,Dhaka,Mirpur,3658.5365853658536
850.0,Apartment,Residential,2.0,2.0,4200000.0,https://www.bproperty.com/en/property/details-1978495.html,Sale,Dhaka,Mirpur,"Block D, Eastern Housing, Pallabi",bproperty-8362,1,1,1,2,4,1,5,Dhaka,Mirpur,4941.176470588235
1622.0,Apartment,Residential,3.0,3.0,12200000.0,https://www.bproperty.com/en/property/details-2061690.html,Sale,Dhaka,Adabor,Baitul Aman Housing Society,bproperty-8377,1,2,2,1,2,3,4,Dhaka,Mohammadpur,7521.57829839704
2820.0,Apartment,Residential,4.0,4.0,19000000.0,https://www.bproperty.com/en/property/details-1901689.html,Sale,Dhaka,Cantonment,Matikata,bproperty-8417,1,1,1,3,3,2,3,Dhaka,Dhaka Cantonment,6737.58865248227
650.0,Apartment,Residential,2.0,2.0,3400000.0,https://www.bproperty.com/en/property/details-1904126.html,Sale,Dhaka,Mirpur,"Block D, Section 12",bproperty-8419,1,1,1,1,2,3,3,Dhaka,Mirpur,5230.769230769231
1800.0,Apartment,Residential,3.0,3.0,18000000.0,https://www.bproperty.com/en/property/details-1906300.html,Sale,Dhaka,Mohammadpur,Unknown,bproperty-8420,1,1,3,1,5,3,5,Dhaka,Mohammadpur,10000.0
1050.0,Apartment,Residential,3.0,3.0,4700000.0,https://www.bproperty.com/en/property/details-1904749.html,Sale,Dhaka,Mohammadpur,"Block A, Dhaka Uddan",bproperty-8421,1,2,2,3,3,1,4,Dhaka,Mohammadpur,4476.190476190476
1485.0,Apartment,Residential,3.0,3.0,8167000.0,https://www.bproperty.com/en/property/details-1904908.html,Sale,Dhaka,Mirpur,Section 10,bproperty-8422,1,2,2,2,2,2,4,Dhaka,Mirpur,5499.6632996633
900.0,Apartment,Residential,2.0,3.0,4550000.0,https://www.bproperty.com/en/property/details-1906970.html,Sale,Dhaka,Mirpur,Section 10,bproperty-8423,1,2,2,1,2,3,4,Dhaka,Mirpur,5055.555555555556
1475.0,Apartment,Residential,3.0,3.0,15500000.0,https://www.bproperty.com/en/property/details-1918158.html,Sale,Dhaka,Badda,Unknown,bproperty-8425,1,1,2,1,4,3,4,Dhaka,Badda,10508.474576271186
1184.0,Apartment,Residential,3.0,3.0,7000000.0,https://www.bproperty.com/en/property/details-1717092.html,Sale,Dhaka,Bashundhara R-A,Block I,bproperty-8426,1,1,2,1,2,2,2,Dhaka,Bashundhara R/A,5912.1621621621625
1170.0,Apartment,Residential,2.0,2.0,10500000.0,https://www.bproperty.com/en/property/details-1921168.html,Sale,Dhaka,Shiddheswari,Unknown,bproperty-8429,1,2,2,1,3,2,4,Dhaka,Motijheel,8974.358974358975
1400.0,Apartment,Residential,3.0,3.0,7800000.0,https://www.bproperty.com/en/property/details-1793607.html,Sale,Dhaka,Mirpur,"Block B, Section 12",bproperty-8430,2,1,1,1,3,2,2,Dhaka,Mirpur,5571.428571428572
1851.0,Apartment,Residential,4.0,3.0,13899999.999999998,https://www.bproperty.com/en/property/details-1934149.html,Sale,Dhaka,Bashundhara R-A,Block E,bproperty-8431,1,2,3,2,4,3,4,Dhaka,Bashundhara R/A,7509.454349000539
1400.0,Apartment,Residential,3.0,3.0,7800000.0,https://www.bproperty.com/en/property/details-1793629.html,Sale,Dhaka,Mirpur,"Block B, Section 12",bproperty-8432,1,1,1,1,3,1,2,Dhaka,Mirpur,5571.428571428572
1400.0,Apartment,Residential,3.0,3.0,5500000.0,https://www.bproperty.com/en/property/details-1935370.html,Sale,Gazipur,Gazipur Sadar Upazila,"Auchpara, Tongi",bproperty-8433,1,1,2,1,2,3,3,Dhaka,Sub-district of Gazipur,3928.571428571429
600.0,Apartment,Residential,2.0,2.0,2400000.0,https://www.bproperty.com/en/property/details-1934349.html,Sale,Dhaka,Mirpur,2Nd Colony,bproperty-8434,4,1,1,1,1,3,4,Dhaka,Mirpur,4000.0
1420.0,Apartment,Residential,3.0,3.0,8200000.0,https://www.bproperty.com/en/property/details-1935490.html,Sale,Dhaka,Mirpur,"Eastern Pallabi, Pallabi",bproperty-8435,1,1,1,1,3,2,3,Dhaka,Mirpur,5774.647887323944
1800.0,Apartment,Residential,4.0,4.0,14500000.0,https://www.bproperty.com/en/property/details-1945984.html,Sale,Dhaka,Bashundhara R-A,Block F,bproperty-8436,1,2,3,1,4,2,4,Dhaka,Bashundhara R/A,8055.555555555556
1400.0,Apartment,Residential,3.0,3.0,5500000.0,https://www.bproperty.com/en/property/details-1935362.html,Sale,Gazipur,Gazipur Sadar Upazila,"Auchpara, Tongi",bproperty-8437,2,1,2,1,2,1,3,Dhaka,Sub-district of Gazipur,3928.571428571429
1850.0,Apartment,Residential,3.0,3.0,9800000.0,https://www.bproperty.com/en/property/details-1935488.html,Sale,Dhaka,Mirpur,"Eastern Pallabi, Pallabi",bproperty-8438,1,1,1,1,3,2,3,Dhaka,Mirpur,5297.2972972972975
950.0,Apartment,Residential,2.0,3.0,3990000.0,https://www.bproperty.com/en/property/details-1945722.html,Sale,Dhaka,Mirpur,"Senpara Parbata, Section 10",bproperty-8439,1,1,2,1,4,2,4,Dhaka,Mirpur,4200.0
1550.0,Apartment,Residential,3.0,3.0,12000000.0,https://www.bproperty.com/en/property/details-1958474.html,Sale,Dhaka,Bashundhara R-A,Block F,bproperty-8440,1,2,3,1,4,1,4,Dhaka,Bashundhara R/A,7741.935483870968
986.0,Apartment,Residential,2.0,3.0,6200000.0,https://www.bproperty.com/en/property/details-1947583.html,Sale,Dhaka,Uttara,Sector 9,bproperty-8441,3,1,2,1,2,3,4,Dhaka,Uttara,6288.032454361055
1887.0,Apartment,Residential,4.0,3.0,15000000.0,https://www.bproperty.com/en/property/details-1947566.html,Sale,Dhaka,Bashundhara R-A,Block A,bproperty-8442,1,2,3,2,4,3,5,Dhaka,Bashundhara R/A,7949.12559618442
650.0,Apartment,Residential,2.0,2.0,3700000.0,https://www.bproperty.com/en/property/details-1955164.html,Sale,Dhaka,Mirpur,Section 7,bproperty-8443,1,1,1,1,3,2,3,Dhaka,Mirpur,5692.307692307692
1325.0,Apartment,Residential,3.0,3.0,12500000.0,https://www.bproperty.com/en/property/details-1947570.html,Sale,Dhaka,Bashundhara R-A,Block A,bproperty-8444,1,2,3,1,4,1,5,Dhaka,Bashundhara R/A,9433.962264150943
1140.0,Apartment,Residential,2.0,3.0,6000000.0,https://www.bproperty.com/en/property/details-1954557.html,Sale,Dhaka,Mirpur,West Shewrapara,bproperty-8445,1,2,2,1,4,3,3,Dhaka,Mirpur,5263.1578947368425
900.0,Apartment,Residential,2.0,2.0,4950000.0,https://www.bproperty.com/en/property/details-1958890.html,Sale,Dhaka,Mohammadpur,Pc Culture Housing,bproperty-8446,1,2,3,1,3,3,5,Dhaka,Mohammadpur,5500.0
928.0,Apartment,Residential,2.0,2.0,5104000.0,https://www.bproperty.com/en/property/details-1958873.html,Sale,Dhaka,Mohammadpur,Pc Culture Housing,bproperty-8447,1,3,3,1,3,1,5,Dhaka,Mohammadpur,5500.0
1330.0,Apartment,Residential,3.0,3.0,4256000.0,https://www.bproperty.com/en/property/details-1973326.html,Sale,Dhaka,Savar,Bank Town,bproperty-8448,1,1,3,2,1,3,3,Dhaka,Savar,3200.0
915.0,Apartment,Residential,2.0,3.0,4575000.0,https://www.bproperty.com/en/property/details-1974186.html,Sale,Dhaka,Kafrul,Unknown,bproperty-8449,1,1,2,3,2,3,4,Dhaka,Mirpur,5000.0
900.0,Apartment,Residential,2.0,3.0,4500000.0,https://www.bproperty.com/en/property/details-1974179.html,Sale,Dhaka,Kafrul,Unknown,bproperty-8450,4,1,2,1,3,3,4,Dhaka,Mirpur,5000.0
1100.0,Apartment,Residential,3.0,3.0,4200000.0,https://www.bproperty.com/en/property/details-1972206.html,Sale,Dhaka,Mohammadpur,"Block D, Dhaka Uddan",bproperty-8451,1,1,1,1,1,3,4,Dhaka,Mohammadpur,3818.181818181818
1100.0,Apartment,Residential,2.0,3.0,4950000.0,https://www.bproperty.com/en/property/details-1989314.html,Sale,Dhaka,Mirpur,Unknown,bproperty-8452,2,2,2,2,4,3,3,Dhaka,Mirpur,4500.0
1100.0,Apartment,Residential,2.0,3.0,4950000.0,https://www.bproperty.com/en/property/details-1989310.html,Sale,Dhaka,Mirpur,Unknown,bproperty-8453,1,2,2,1,4,3,3,Dhaka,Mirpur,4500.0
1100.0,Apartment,Residential,2.0,3.0,4950000.0,https://www.bproperty.com/en/property/details-1989308.html,Sale,Dhaka,Mirpur,Unknown,bproperty-8454,4,2,2,1,4,3,3,Dhaka,Mirpur,4500.0
780.0,Apartment,Residential,2.0,2.0,2730000.0,https://www.bproperty.com/en/property/details-2005548.html,Sale,Dhaka,Savar,"Block A, Bank Colony",bproperty-8455,1,1,2,1,5,3,3,Dhaka,Savar,3500.0
860.0,Apartment,Residential,2.0,2.0,3360000.0,https://www.bproperty.com/en/property/details-2005536.html,Sale,Dhaka,Savar,"Block A, Bank Colony",bproperty-8456,4,1,1,1,1,3,3,Dhaka,Savar,3906.9767441860463
760.0,Apartment,Residential,2.0,2.0,2780000.0,https://www.bproperty.com/en/property/details-2005560.html,Sale,Dhaka,Savar,"Block A, Bank Colony",bproperty-8457,1,1,2,1,2,2,3,Dhaka,Savar,3657.8947368421054
1000.0,Apartment,Residential,3.0,2.0,9000000.0,https://www.bproperty.com/en/property/details-2006871.html,Sale,Dhaka,Uttara,Sector 11,bproperty-8458,1,2,2,1,2,2,4,Dhaka,Uttara,9000.0
1100.0,Apartment,Residential,3.0,3.0,6050000.0,https://www.bproperty.com/en/property/details-2007445.html,Sale,Dhaka,Badda,Uttar Badda,bproperty-8459,1,2,3,1,4,3,3,Dhaka,Badda,5500.0
1430.0,Apartment,Residential,3.0,3.0,7150000.0,https://www.bproperty.com/en/property/details-2001026.html,Sale,Chattogram,Kotwali,Patharghata,bproperty-8460,1,1,2,1,1,1,3,Chattogram,Old Dhaka,5000.0
1550.0,Apartment,Residential,3.0,3.0,11000000.0,https://www.bproperty.com/en/property/details-1745607.html,Sale,Dhaka,Bashundhara R-A,Block F,bproperty-8461,5,1,2,1,2,1,2,Dhaka,Bashundhara R/A,7096.774193548387
1320.0,Apartment,Residential,3.0,3.0,6000000.0,https://www.bproperty.com/en/property/details-2022284.html,Sale,Chattogram,4 No Chandgaon Ward,"Bahaddarhat 1K. M, Bahaddarhat",bproperty-8462,1,2,3,1,1,3,3,Chattogram,Chattogram City,4545.454545454545
1400.0,Apartment,Residential,3.0,3.0,5680000.0,https://www.bproperty.com/en/property/details-2058970.html,Sale,Dhaka,Mohammadpur,"Block A, Bochila City Developers Ltd, Bochila",bproperty-8497,1,1,1,1,3,3,5,Dhaka,Mohammadpur,4057.142857142857
1230.0,Apartment,Residential,3.0,3.0,5000000.0,https://www.bproperty.com/en/property/details-2068201.html,Sale,Dhaka,Cantonment,Manikdi,bproperty-8499,1,1,1,2,2,3,4,Dhaka,Dhaka Cantonment,4065.040650406504
2000.0,Apartment,Residential,3.0,3.0,16000000.0,https://www.bproperty.com/en/property/details-2070103.html,Sale,Dhaka,Bashundhara R-A,Unknown,bproperty-8500,1,1,1,1,2,2,3,Dhaka,Bashundhara R/A,8000.0
1150.0,Apartment,Residential,2.0,3.0,10000000.0,https://www.bproperty.com/en/property/details-2074458.html,Sale,Dhaka,Shyamoli,Unknown,bproperty-8501,1,1,1,1,4,3,4,Dhaka,Shyamoli,8695.652173913044
800.0,Apartment,Residential,2.0,2.0,5000000.0,https://www.bproperty.com/en/property/details-2074460.html,Sale,Dhaka,Shyamoli,Unknown,bproperty-8502,1,1,1,2,4,2,4,Dhaka,Shyamoli,6250.0
1150.0,Apartment,Residential,3.0,3.0,6500000.0,https://www.bproperty.com/en/property/details-2079453.html,Sale,Dhaka,Cantonment,Unknown,bproperty-8503,1,1,1,1,3,3,3,Dhaka,Dhaka Cantonment,5652.173913043478
650.0,Apartment,Residential,2.0,2.0,2520000.0,https://www.bproperty.com/en/property/details-2043734.html,Sale,Dhaka,Mirpur,"Road No 10, Block C, Section 11",bproperty-8504,1,1,1,2,2,3,3,Dhaka,Mirpur,3876.923076923077
1065.0,Apartment,Residential,2.0,3.0,3400000.0,https://www.bproperty.com/en/property/details-2074654.html,Sale,Chattogram,Bayazid,3 No. Panchlaish Ward,bproperty-8505,1,1,1,1,1,2,3,Chattogram,Chattogram City,3192.4882629107983
1315.0,Apartment,Residential,3.0,3.0,7500000.0,https://www.bproperty.com/en/property/details-2079455.html,Sale,Dhaka,Cantonment,Unknown,bproperty-8506,1,1,1,1,3,3,3,Dhaka,Dhaka Cantonment,5703.42205323194
1300.0,Apartment,Residential,3.0,3.0,6850000.0,https://www.bproperty.com/en/property/details-2078880.html,Sale,Dhaka,Adabor,Baitul Aman Housing Society,bproperty-8509,1,4,2,1,2,2,4,Dhaka,Mohammadpur,5269.2307692307695
1490.0,Apartment,Residential,3.0,3.0,9000000.0,https://www.bproperty.com/en/property/details-2079885.html,Sale,Dhaka,Bashundhara R-A,Unknown,bproperty-8511,3,2,2,2,5,2,4,Dhaka,Bashundhara R/A,6040.268456375839
1800.0,Apartment,Residential,3.0,3.0,9000000.0,https://www.bproperty.com/en/property/details-3553925.html,Sale,Chattogram,Kazir Dewri,Unknown,bproperty-8521,1,1,1,2,2,3,3,Chattogram,Chattogram City,5000.0
5600.0,Duplex,Residential,4.0,3.0,56000000.0,https://www.bproperty.com/en/property/details-3880679.html,Sale,Dhaka,Bashundhara R-A,Unknown,bproperty-8523,5,2,2,1,4,3,3,Dhaka,Bashundhara R/A,10000.0
1260.0,Apartment,Residential,3.0,3.0,6800000.0,https://www.bproperty.com/en/property/details-4567998.html,Sale,Dhaka,Mirpur,"Avenue 5, Block C, Section 11",bproperty-8531,1,2,3,1,1,3,4,Dhaka,Mirpur,5396.825396825397
1510.0,Apartment,Residential,4.0,4.0,7000000.0,https://www.bproperty.com/en/property/details-3242828.html,Sale,Dhaka,Rampura,East Rampura,bproperty-8532,1,1,2,3,1,3,4,Dhaka,Khilgaon,4635.761589403974
1260.0,Apartment,Residential,3.0,3.0,6800000.0,https://www.bproperty.com/en/property/details-4567997.html,Sale,Dhaka,Mirpur,"Avenue 5, Block C, Section 11",bproperty-8533,1,2,2,1,1,1,4,Dhaka,Mirpur,5396.825396825397
1550.0,Apartment,Residential,3.0,3.0,10500000.0,https://www.bproperty.com/en/property/details-3814085.html,Sale,Chattogram,Khulshi,South Khulshi,bproperty-8537,1,1,2,1,1,2,3,Chattogram,Chattogram City,6774.193548387097
1004.0,Apartment,Residential,3.0,3.0,3815000.0,https://www.bproperty.com/en/property/details-5044390.html,Sale,Gazipur,Gazipur Sadar Upazila,"Arichpur, Tongi",bproperty-8539,1,1,2,1,1,3,4,Dhaka,Sub-district of Gazipur,3799.800796812749
1300.0,Apartment,Residential,3.0,4.0,4500000.0,https://www.bproperty.com/en/property/details-3721871.html,Sale,Dhaka,Mirpur,"Avenue 5, Block C, Section 11",bproperty-8541,4,2,1,1,1,2,3,Dhaka,Mirpur,3461.538461538461
650.0,Apartment,Residential,2.0,2.0,2800000.0,https://www.bproperty.com/en/property/details-5046297.html,Sale,Dhaka,Mirpur,"Block C, Section 11",bproperty-8542,1,3,2,1,1,1,3,Dhaka,Mirpur,4307.692307692308
1300.0,Apartment,Residential,2.0,3.0,4400000.0,https://www.bproperty.com/en/property/details-5066168.html,Sale,Dhaka,Mirpur,"Road No 12, Block B, Section 11",bproperty-8545,1,2,3,1,3,3,3,Dhaka,Mirpur,3384.6153846153848
1200.0,Apartment,Residential,3.0,3.0,7200000.0,https://www.bproperty.com/en/property/details-1961849.html,Sale,Dhaka,Badda,Nurer Chala,bproperty-8579,1,2,2,2,6,3,4,Dhaka,Badda,6000.0
2200.0,Apartment,Residential,4.0,4.0,16000000.0,https://www.bproperty.com/en/property/details-1968927.html,Sale,Dhaka,Mirpur,"Avenue 7, Mirpur Dohs",bproperty-8580,1,1,1,1,3,2,3,Dhaka,Mirpur,7272.727272727273
1625.0,Apartment,Residential,3.0,3.0,7513000.0,https://www.bproperty.com/en/property/details-1952104.html,Sale,Chattogram,4 No Chandgaon Ward,Unknown,bproperty-8581,1,2,2,1,3,3,4,Chattogram,Chattogram City,4623.384615384615
1012.0,Apartment,Residential,2.0,2.0,6000000.0,https://www.bproperty.com/en/property/details-1963156.html,Sale,Dhaka,Dhanmondi,West Dhanmondi And Shangkar,bproperty-8582,1,1,1,1,2,3,3,Dhaka,Dhanmondi,5928.853754940711
1350.0,Apartment,Residential,3.0,3.0,7900000.0,https://www.bproperty.com/en/property/details-1967863.html,Sale,Dhaka,Mirpur,"Senpara Parbata, Section 10",bproperty-8583,1,2,2,1,2,3,4,Dhaka,Mirpur,5851.851851851852
1200.0,Apartment,Residential,3.0,3.0,6500000.0,https://www.bproperty.com/en/property/details-1966812.html,Sale,Dhaka,Mirpur,Unknown,bproperty-8584,1,2,2,1,5,1,3,Dhaka,Mirpur,5416.666666666667
1500.0,Apartment,Residential,3.0,3.0,10800000.0,https://www.bproperty.com/en/property/details-1972411.html,Sale,Dhaka,Ibrahimpur,North Ibrahimpur,bproperty-8585,1,1,2,2,3,3,4,Dhaka,Mirpur,7200.0
1180.0,Apartment,Residential,3.0,3.0,6300000.0,https://www.bproperty.com/en/property/details-1972782.html,Sale,Dhaka,Dakshin Khan,Unknown,bproperty-8586,1,2,3,2,4,3,3,Dhaka,Dakshin Khan,5338.983050847458
9500.0,Building,Residential,9.0,18.0,20000000.0,https://www.bproperty.com/en/property/details-1973152.html,Sale,Gazipur,Gazipur Sadar Upazila,Unknown,bproperty-8587,1,2,1,1,3,3,2,Dhaka,Sub-district of Gazipur,2105.2631578947367
1050.0,Apartment,Residential,2.0,3.0,5500000.0,https://www.bproperty.com/en/property/details-1985522.html,Sale,Dhaka,Mirpur,"Middle Pirerbag, Pirerbag",bproperty-8588,1,2,2,1,3,3,3,Dhaka,Mirpur,5238.095238095239
1050.0,Apartment,Residential,2.0,3.0,5500000.0,https://www.bproperty.com/en/property/details-1985536.html,Sale,Dhaka,Mirpur,"Middle Pirerbag, Pirerbag",bproperty-8589,1,1,2,1,3,3,3,Dhaka,Mirpur,5238.095238095239
1050.0,Apartment,Residential,2.0,3.0,5500000.0,https://www.bproperty.com/en/property/details-1985518.html,Sale,Dhaka,Mirpur,"Middle Pirerbag, Pirerbag",bproperty-8590,1,1,2,1,3,1,3,Dhaka,Mirpur,5238.095238095239
850.0,Apartment,Residential,3.0,3.0,6000000.0,https://www.bproperty.com/en/property/details-1985810.html,Sale,Dhaka,Mohammadpur,"Block A, Nobodoy Housing Society",bproperty-8591,1,1,2,1,3,2,5,Dhaka,Mohammadpur,7058.823529411765
1397.0,Apartment,Residential,3.0,3.0,7000000.0,https://www.bproperty.com/en/property/details-1990355.html,Sale,Chattogram,10 No. North Kattali Ward,"Colonel Jones Road, Colonel Hat",bproperty-8592,1,2,2,1,2,2,3,Chattogram,Chattogram City,5010.737294201861
1150.0,Apartment,Residential,2.0,3.0,7500000.0,https://www.bproperty.com/en/property/details-1985587.html,Sale,Dhaka,Mohammadpur,Mohammadia Housing Society,bproperty-8593,4,1,3,1,3,3,4,Dhaka,Mohammadpur,6521.739130434783
850.0,Apartment,Residential,2.0,2.0,3800000.0,https://www.bproperty.com/en/property/details-1990243.html,Sale,Dhaka,Mirpur,"Block A, Section 6",bproperty-8594,1,1,3,1,1,3,4,Dhaka,Mirpur,4470.588235294118
1510.0,Apartment,Residential,3.0,3.0,6795000.0,https://www.bproperty.com/en/property/details-1990013.html,Sale,Chattogram,Mohammadpur,Unknown,bproperty-8595,1,2,1,1,1,3,3,Chattogram,Mohammadpur,4500.0
1850.0,Apartment,Residential,3.0,3.0,14500000.0,https://www.bproperty.com/en/property/details-1991142.html,Sale,Dhaka,Bashundhara R-A,Block F,bproperty-8596,1,2,3,1,4,2,4,Dhaka,Bashundhara R/A,7837.837837837837
1560.0,Apartment,Residential,3.0,3.0,9200000.0,https://www.bproperty.com/en/property/details-2001692.html,Sale,Dhaka,Mirpur,Section 10,bproperty-8599,1,2,2,1,2,1,4,Dhaka,Mirpur,5897.4358974358975
1465.0,Apartment,Residential,3.0,3.0,8800000.0,https://www.bproperty.com/en/property/details-2001690.html,Sale,Dhaka,Mirpur,Section 10,bproperty-8600,1,2,2,2,2,3,4,Dhaka,Mirpur,6006.825938566553
1465.0,Apartment,Residential,3.0,3.0,8800000.0,https://www.bproperty.com/en/property/details-2001695.html,Sale,Dhaka,Mirpur,Section 10,bproperty-8601,1,2,2,1,2,2,4,Dhaka,Mirpur,6006.825938566553
1325.0,Apartment,Residential,3.0,3.0,9500000.0,https://www.bproperty.com/en/property/details-2005096.html,Sale,Dhaka,Mirpur,"Block B, Section 12",bproperty-8602,1,1,1,1,3,3,3,Dhaka,Mirpur,7169.811320754717
1300.0,Apartment,Residential,3.0,3.0,12800000.0,https://www.bproperty.com/en/property/details-2003281.html,Sale,Dhaka,Bashundhara R-A,Block D,bproperty-8603,2,2,1,1,4,3,5,Dhaka,Bashundhara R/A,9846.153846153846
1300.0,Apartment,Residential,3.0,3.0,7000000.0,https://www.bproperty.com/en/property/details-2011658.html,Sale,Dhaka,Mirpur,"Jhilpar, Middle Pirerbag, Pirerbag",bproperty-8604,4,2,2,1,4,3,3,Dhaka,Mirpur,5384.615384615385
